Codigo Nacional,Nombre Completo,Laboratorio,PVP IVA,Indicaciones,Principios Activos,Clasificacion ATC,Imagen_URL,Video_URL
650822,PROSPANTUS JARABE 1 FRASCO 100 ml,FERRER INTERNACIONAL,"9,99","Medicamento a base de plantas utilizado como expectorante para la [TOS PRODUCTIVA] en adultos, adolescentes y niños mayores de 2 años.
 
 
 
 - Tratamiento de la [TOS] asociada a trastornos pulmonares benignos.",HIEDRA EXTRACTO SECO 7.0 MILIGRAMOS,EXPECTORANTES [N4],,https://www.youtube.com/watch?v=UKzubM7i1OE
706030,PROSTAMED 320 mg 30 CAPSULAS BLANDAS,BIOFORCE ESPAÑA A. VOGEL S.A.,"28,1","PROSTAMED: 
 
 
 
 - Alivio de los síntomas del tracto urinario inferior relacionados con la función de eliminación de orina, tales como aumento de la frecuencia de la micción, especialmente durante la noche (nicturia), tenesmo vesical (dificultad para orinar), flujo urinario débil o sensación de un vaciado incompleto de la vejiga. 
 
 
 
 - [HIPERPLASIA BENIGNA DE PROSTATA], una vez que el médico haya excluido una situación clínica grave. 
 
 
 
 Su utilización se basa exclusivamente en un uso tradicional.",SERENOA REPENS EXTRACTO BLANDO 320.0 MILIGRAMOS,OTROS FARMACOS USADOS EN LA HIPERTROFIA PROSTATICA BENIGNA [N4],,
764382,"PURPREP 7,25 mg/ml + 633 mg/ml SOLUCION CUTANEA 25 APLICADORES 10,5 ml","BECTON DICKINSON, S.A.","130,35",,"IODO 7.25 MILIGRAMOS; ISOPROPILICO, ALCOHOL 633.0 MILIGRAMOS",ANTISEPTICOS Y DESINFECTANTES [N3],,
763026,"PURPREP 7,25 mg/ml + 633 mg/ml SOLUCION CUTANEA 1 APLICADOR 10,5 ml","BECTON DICKINSON, S.A.","5,21",,"IODO 7.25 MILIGRAMOS; ISOPROPILICO, ALCOHOL 633.0 MILIGRAMOS",ANTISEPTICOS Y DESINFECTANTES [N3],,
764381,"PURPREP 7,25 mg/ml + 633 mg/ml SOLUCION CUTANEA 1 APLICADOR 26 ml","BECTON DICKINSON, S.A.","10,8",,"IODO 7.25 MILIGRAMOS; ISOPROPILICO, ALCOHOL 633.0 MILIGRAMOS",ANTISEPTICOS Y DESINFECTANTES [N3],,
813642,PYRALVEX 10 mg/ml + 50 mg/ml SOLUCION BUCAL 1 FRASCO 10 ml,VEMEDIA PHARMA HISPANIA,"9,5",- Alivio del dolor en las afecciones inflamatorias leves de la mucosa de la boca como [AFTAS ORALES] e irritaciones originadas por dentaduras postizas y aparatos ortopédicos maxilares.,"SALICILICO, ACIDO 10.0 MILIGRAMOS; ANTRAQUINONICOS, GLUCOSIDOS 50.0 MILIGRAMOS",OTROS AGENTES PARA TRATAMIENTO ORAL-LOCAL [N4],,
703740,QUITT 2 mg 96 CHICLES MEDICAMENTOSOS (SABOR LIMON),"TARBIS FARMA, S.L.","29,94","- [DEPENDENCIA AL TABACO]. Tratamiento coadyuvante en programas de deshabituación tabáquica, con el objetivo de aliviar los síntomas del síndrome de abstinencia a la nicotina. 
 
 
 
 Aunque estos productos mimetizan los efectos del tabaco, no deben ser nunca empleados como sustitutos del tabaco.",NICOTINA RESINATO 2.0 MILIGRAMOS,FARMACOS USADOS EN LA DEPENDENCIA A NICOTINA [N4],,https://www.youtube.com/watch?v=mlYCf4issk8
703758,QUITT 2 mg 24 CHICLES MEDICAMENTOSOS (SABOR MENTA),"TARBIS FARMA, S.L.","10,6","- [DEPENDENCIA AL TABACO]. Tratamiento coadyuvante en programas de deshabituación tabáquica, con el objetivo de aliviar los síntomas del síndrome de abstinencia a la nicotina. 
 
 
 
 Aunque estos productos mimetizan los efectos del tabaco, no deben ser nunca empleados como sustitutos del tabaco.",NICOTINA RESINATO 2.0 MILIGRAMOS,FARMACOS USADOS EN LA DEPENDENCIA A NICOTINA [N4],,https://www.youtube.com/watch?v=mlYCf4issk8
703733,QUITT 2 mg 24 CHICLES MEDICAMENTOSOS (SABOR LIMON),"TARBIS FARMA, S.L.","10,6","- [DEPENDENCIA AL TABACO]. Tratamiento coadyuvante en programas de deshabituación tabáquica, con el objetivo de aliviar los síntomas del síndrome de abstinencia a la nicotina. 
 
 
 
 Aunque estos productos mimetizan los efectos del tabaco, no deben ser nunca empleados como sustitutos del tabaco.",NICOTINA RESINATO 2.0 MILIGRAMOS,FARMACOS USADOS EN LA DEPENDENCIA A NICOTINA [N4],,https://www.youtube.com/watch?v=mlYCf4issk8
703746,QUITT 4 mg 24 CHICLES MEDICAMENTOSOS (SABOR LIMON),"TARBIS FARMA, S.L.","15,6","- [DEPENDENCIA AL TABACO]. Tratamiento coadyuvante en programas de deshabituación tabáquica, con el objetivo de aliviar los síntomas del síndrome de abstinencia a la nicotina. 
 
 
 
 Aunque estos productos mimetizan los efectos del tabaco, no deben ser nunca empleados como sustitutos del tabaco.",NICOTINA RESINATO 4.0 MILIGRAMOS,FARMACOS USADOS EN LA DEPENDENCIA A NICOTINA [N4],,https://www.youtube.com/watch?v=mlYCf4issk8
703722,QUITT 4 mg 24 CHICLES MEDICAMENTOSOS (SABOR MENTA),"TARBIS FARMA, S.L.","15,6","- [DEPENDENCIA AL TABACO]. Tratamiento coadyuvante en programas de deshabituación tabáquica, con el objetivo de aliviar los síntomas del síndrome de abstinencia a la nicotina. 
 
 
 
 Aunque estos productos mimetizan los efectos del tabaco, no deben ser nunca empleados como sustitutos del tabaco.",NICOTINA RESINATO 4.0 MILIGRAMOS,FARMACOS USADOS EN LA DEPENDENCIA A NICOTINA [N4],,https://www.youtube.com/watch?v=mlYCf4issk8
703764,QUITT 2 mg 96 CHICLES MEDICAMENTOSOS (SABOR MENTA),"TARBIS FARMA, S.L.","29,94","- [DEPENDENCIA AL TABACO]. Tratamiento coadyuvante en programas de deshabituación tabáquica, con el objetivo de aliviar los síntomas del síndrome de abstinencia a la nicotina. 
 
 
 
 Aunque estos productos mimetizan los efectos del tabaco, no deben ser nunca empleados como sustitutos del tabaco.",NICOTINA RESINATO 2.0 MILIGRAMOS,FARMACOS USADOS EN LA DEPENDENCIA A NICOTINA [N4],,https://www.youtube.com/watch?v=mlYCf4issk8
703754,QUITT 4 mg 96 CHICLES MEDICAMENTOSOS (SABOR LIMON),"TARBIS FARMA, S.L.","38,09","- [DEPENDENCIA AL TABACO]. Tratamiento coadyuvante en programas de deshabituación tabáquica, con el objetivo de aliviar los síntomas del síndrome de abstinencia a la nicotina. 
 
 
 
 Aunque estos productos mimetizan los efectos del tabaco, no deben ser nunca empleados como sustitutos del tabaco.",NICOTINA RESINATO 4.0 MILIGRAMOS,FARMACOS USADOS EN LA DEPENDENCIA A NICOTINA [N4],,https://www.youtube.com/watch?v=mlYCf4issk8
703729,QUITT 4 mg 96 CHICLES MEDICAMENTOSOS (SABOR MENTA),"TARBIS FARMA, S.L.","38,09","- [DEPENDENCIA AL TABACO]. Tratamiento coadyuvante en programas de deshabituación tabáquica, con el objetivo de aliviar los síntomas del síndrome de abstinencia a la nicotina. 
 
 
 
 Aunque estos productos mimetizan los efectos del tabaco, no deben ser nunca empleados como sustitutos del tabaco.",NICOTINA RESINATO 4.0 MILIGRAMOS,FARMACOS USADOS EN LA DEPENDENCIA A NICOTINA [N4],,https://www.youtube.com/watch?v=mlYCf4issk8
969394,RADIO SALIL ANTIINFLAMATORIO CREMA 1 TUBO 60 g,VIÑAS,"10,02","- Alivio local sintomático de afecciones dolorosas o inflamatorias, de origen traumático o degenerativo de las articulaciones, tendones, ligamentos y músculos ([ARTRITIS], periartritis, [CAPSULITIS], artrosinovitis, [TENDINITIS], [TENOSINOVITIS], [BURSITIS], distorsiones, [TORTICOLIS], [LUMBALGIA], [CONTUSION], [ESGUINCE], [CONTRACTURA MUSCULAR], [LUXACION]).","NICOTINATO DE METILO 10.0 MILIGRAMOS; ALCANFOR 20.0 MILIGRAMOS; SALICILICO, ACIDO 20.0 MILIGRAMOS; MENTOL 50.0 MILIGRAMOS; SALICILATO DE METILO 100.0 MILIGRAMOS",OTROS PRODUCTOS TOPICOS PARA EL DOLOR ARTICULAR Y MUSCULAR [N4],,
814194,RADIO SALIL ANTIINFLAMATORIO CREMA 1 TUBO 30 g,VIÑAS,"7,29","- Alivio local sintomático de afecciones dolorosas o inflamatorias, de origen traumático o degenerativo de las articulaciones, tendones, ligamentos y músculos ([ARTRITIS], periartritis, [CAPSULITIS], artrosinovitis, [TENDINITIS], [TENOSINOVITIS], [BURSITIS], distorsiones, [TORTICOLIS], [LUMBALGIA], [CONTUSION], [ESGUINCE], [CONTRACTURA MUSCULAR], [LUXACION]).","NICOTINATO DE METILO 10.0 MILIGRAMOS; ALCANFOR 20.0 MILIGRAMOS; SALICILICO, ACIDO 20.0 MILIGRAMOS; MENTOL 50.0 MILIGRAMOS; SALICILATO DE METILO 100.0 MILIGRAMOS",OTROS PRODUCTOS TOPICOS PARA EL DOLOR ARTICULAR Y MUSCULAR [N4],,
997221,RADIO SALIL AEROSOL CUTANEO EN SOLUCION 1 ENVASE 130 ml,VIÑAS,"13,08","- Alivio local sintomático de afecciones dolorosas o inflamatorias, de origen traumático o degenerativo de las articulaciones, tendones, ligamentos y músculos ([ARTRITIS], periartritis, [CAPSULITIS], artrosinovitis, [TENDINITIS], [TENOSINOVITIS], [BURSITIS], distorsiones, [CONTRACTURA MUSCULAR], [ESGUINCE], [LUXACION], [CONTUSION], [TORTICOLIS], [LUMBALGIA]).",ALCANFOR 10.0 MILIGRAMOS; MENTOL 25.0 MILIGRAMOS; SALICILATO DE DIETILAMINA 100.0 MILIGRAMOS,OTROS PRODUCTOS TOPICOS PARA EL DOLOR ARTICULAR Y MUSCULAR [N4],,
682096,"REACTINE LEVOCABASTINA 0,5 mg/ml COLIRIO EN SUSPENSION 1 FRASCO 4 ml",JNTL CONSUMER HEALTH SPAIN S.L.,"11,65",- Tratamiento sintomático de la [CONJUNTIVITIS ALERGICA].,LEVOCABASTINA (OFTALMICO) 0.5 MILIGRAMOS,OTROS ANTIALERGICOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/90194/60920_materialas.jpg,
700138,REACTINE CETIRIZINA/PSEUDOEFEDRINA 5 mg/120 mg 14 COMPRIMIDOS LIBERACION PROLONGADA,JNTL CONSUMER HEALTH SPAIN S.L.,"13,45","- Tratamiento sintomático de los síntomas asociados a la [RINITIS ALERGICA ESTACIONAL] o [RINITIS ALERGICA PERENNE], tales como congestión nasal, estornudos, rinorrea, prurito ocular y nasal.",CETIRIZINA DICLORHIDRATO 5.0 MILIGRAMOS; PSEUDOEFEDRINA CLORHIDRATO 120.0 MILIGRAMOS,SIMPATICOMIMETICOS [N4],,https://www.youtube.com/watch?v=iw4uVUeNL9o
689529,REDSENG 300 mg 30 COMPRIMIDOS,KORHISPANA,"15,7","- [ASTENIA]. Tratamiento de los estados de fatiga en adultos, tales como [AGOTAMIENTO FISICO] o [AGOTAMIENTO MENTAL].
 
 
 
 Su utilización se basa exclusivamente en un uso tradicional.",GINSENG RAICES 300.0 MILIGRAMOS,TONICOS [N4],,https://www.youtube.com/watch?v=ELtk57yFjb4
689511,REDSENG 300 mg 30 CAPSULAS,KORHISPANA,"18,41","- [ASTENIA]. Tratamiento de los estados de fatiga en adultos, tales como [AGOTAMIENTO FISICO] o [AGOTAMIENTO MENTAL].
 
 
 
 Su utilización se basa exclusivamente en un uso tradicional.",GINSENG RAICES 300.0 MILIGRAMOS,TONICOS [N4],,https://www.youtube.com/watch?v=ELtk57yFjb4
689513,REDSENG 300 mg 100 CAPSULAS,KORHISPANA,"43,65","- [ASTENIA]. Tratamiento de los estados de fatiga en adultos, tales como [AGOTAMIENTO FISICO] o [AGOTAMIENTO MENTAL].
 
 
 
 Su utilización se basa exclusivamente en un uso tradicional.",GINSENG RAICES 300.0 MILIGRAMOS,TONICOS [N4],,https://www.youtube.com/watch?v=ELtk57yFjb4
764497,REFLEX FORTE GEL GEL CUTANEO 1 TUBO 100 g,"RECKITT BENCKISER HEALTHCARE, S.A.","17,67","Alivio de los dolores musculares y articulares ([MIALGIA] / [DOLOR OSTEOMUSCULAR]) en caso de:
 
 
 
 - [CONTUSION], torcedura, [ESGUINCE] y traumatismos cerrados.
 
 
 
 - [CALAMBRES MUSCULARES] y dolor plantar.
 
 
 
 - [TORTICOLIS], espalda dolorosa, [LUMBALGIA] y dolor reumático.",ALCANFOR 30.0 MILIGRAMOS; MENTOL 30.0 MILIGRAMOS; TREMENTINA ESENCIA 60.0 MILIGRAMOS; SALICILATO DE METILO 100.0 MILIGRAMOS,OTROS PRODUCTOS TOPICOS PARA EL DOLOR ARTICULAR Y MUSCULAR [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/100380/59479_materialas.jpg,
759498,REFLEX FORTE GEL GEL CUTANEO 1 TUBO 50 g,"RECKITT BENCKISER HEALTHCARE, S.A.","11,49","Alivio de los dolores musculares y articulares ([MIALGIA] / [DOLOR OSTEOMUSCULAR]) en caso de:
 
 
 
 - [CONTUSION], torcedura, [ESGUINCE] y traumatismos cerrados.
 
 
 
 - [CALAMBRES MUSCULARES] y dolor plantar.
 
 
 
 - [TORTICOLIS], espalda dolorosa, [LUMBALGIA] y dolor reumático.",ALCANFOR 30.0 MILIGRAMOS; MENTOL 30.0 MILIGRAMOS; TREMENTINA ESENCIA 60.0 MILIGRAMOS; SALICILATO DE METILO 100.0 MILIGRAMOS,OTROS PRODUCTOS TOPICOS PARA EL DOLOR ARTICULAR Y MUSCULAR [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/100380/59479_materialas.jpg,
689512,REDSENG 300 mg 50 CAPSULAS,KORHISPANA,"27,4","- [ASTENIA]. Tratamiento de los estados de fatiga en adultos, tales como [AGOTAMIENTO FISICO] o [AGOTAMIENTO MENTAL].
 
 
 
 Su utilización se basa exclusivamente en un uso tradicional.",GINSENG RAICES 300.0 MILIGRAMOS,TONICOS [N4],,https://www.youtube.com/watch?v=ELtk57yFjb4
652437,REGAXIDIL 50 mg/ml SOLUCION CUTANEA 2 FRASCOS 60 ml,IFC,"21,95","- Tratamiento de la [ALOPECIA ANDROGENICA] (caída del cabello) de intensidad moderada.
 
 
 
 - Tratamiento de la alopecia androgenética en mujeres.",MINOXIDIL (TOPICO) 50.0 MILIGRAMOS,OTROS PRODUCTOS DERMATOLOGICOS [N4],,https://www.youtube.com/watch?v=pfmaBgrWMiw
701388,REGAXIDIL 20 mg/ml SOLUCION CUTANEA 2 FRASCOS 60 ml,IFC,"19,87","- Tratamiento de la [ALOPECIA ANDROGENICA] (caída del cabello) de intensidad moderada.
 
 
 
 - Tratamiento de la alopecia androgenética en mujeres.",MINOXIDIL (TOPICO) 20.0 MILIGRAMOS,OTROS PRODUCTOS DERMATOLOGICOS [N4],,https://www.youtube.com/watch?v=pfmaBgrWMiw
663031,REFLEX AEROSOL CUTANEO EN SOLUCION 1 FRASCO 130 ml,"RECKITT BENCKISER HEALTHCARE, S.A.","14,99","Alivio de los dolores musculares y articulares ([MIALGIA] / [DOLOR OSTEOMUSCULAR]) en caso de:
 
 
 
 - [CONTUSION], torcedura, [ESGUINCE] y traumatismos cerrados.
 
 
 
 - [CALAMBRES MUSCULARES] y dolor plantar.
 
 
 
 - [TORTICOLIS], espalda dolorosa, [LUMBALGIA] y dolor reumático.",SALICILATO DE METILO 25.0 MILIGRAMOS; ALCANFOR 40.0 MILIGRAMOS; MENTOL 40.0 MILIGRAMOS; TREMENTINA ESENCIA 65.0 MILIGRAMOS,PREPARADOS CON ACIDO SALICILICO Y DERIVADOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/268395/47889_materialas.jpg,
693198,REGAINE 50 mg/g ESPUMA CUTANEA 1 TUBO 60 g,JNTL CONSUMER HEALTH SPAIN S.L.,25,- Tratamiento de la [ALOPECIA ANDROGENICA] (caída del cabello) de intensidad moderada.,MINOXIDIL (TOPICO) 50.0 MILIGRAMOS,OTROS PRODUCTOS DERMATOLOGICOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/298871/76483_materialas.jpg,https://www.youtube.com/watch?v=pfmaBgrWMiw
977330,REGAXIDIL 20 mg/ml SOLUCION CUTANEA 1 FRASCO 60 ml,IFC,"15,45","- Tratamiento de la [ALOPECIA ANDROGENICA] (caída del cabello) de intensidad moderada.
 
 
 
 - Tratamiento de la alopecia androgenética en mujeres.",MINOXIDIL (TOPICO) 20.0 MILIGRAMOS,OTROS PRODUCTOS DERMATOLOGICOS [N4],,https://www.youtube.com/watch?v=pfmaBgrWMiw
651433,REGAXIDIL 50 mg/ml SOLUCION CUTANEA 1 FRASCO 60 ml,IFC,"12,75","- Tratamiento de la [ALOPECIA ANDROGENICA] (caída del cabello) de intensidad moderada.
 
 
 
 - Tratamiento de la alopecia androgenética en mujeres.",MINOXIDIL (TOPICO) 50.0 MILIGRAMOS,OTROS PRODUCTOS DERMATOLOGICOS [N4],,https://www.youtube.com/watch?v=pfmaBgrWMiw
693199,REGAINE 50 mg/g ESPUMA CUTANEA 3 TUBOS 60 g,JNTL CONSUMER HEALTH SPAIN S.L.,"70,8",- Tratamiento de la [ALOPECIA ANDROGENICA] (caída del cabello) de intensidad moderada.,MINOXIDIL (TOPICO) 50.0 MILIGRAMOS,OTROS PRODUCTOS DERMATOLOGICOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/298871/76483_materialas.jpg,https://www.youtube.com/watch?v=pfmaBgrWMiw
703987,REGAXIDIL 20 mg/ml SOLUCION CUTANEA 4 FRASCOS 60 ml,IFC,"24,51","- Tratamiento de la [ALOPECIA ANDROGENICA] (caída del cabello) de intensidad moderada.
 
 
 
 - Tratamiento de la alopecia androgenética en mujeres.",MINOXIDIL (TOPICO) 20.0 MILIGRAMOS,OTROS PRODUCTOS DERMATOLOGICOS [N4],,https://www.youtube.com/watch?v=pfmaBgrWMiw
654077,REGAXIDIL 50 mg/ml SOLUCION CUTANEA 3 FRASCOS 60 ml,IFC,"24,57","- Tratamiento de la [ALOPECIA ANDROGENICA] (caída del cabello) de intensidad moderada.
 
 
 
 - Tratamiento de la alopecia androgenética en mujeres.",MINOXIDIL (TOPICO) 50.0 MILIGRAMOS,OTROS PRODUCTOS DERMATOLOGICOS [N4],,https://www.youtube.com/watch?v=pfmaBgrWMiw
703988,REGAXIDIL 50 mg/ml SOLUCION CUTANEA 4 FRASCOS 60 ml,IFC,"26,15","- Tratamiento de la [ALOPECIA ANDROGENICA] (caída del cabello) de intensidad moderada.
 
 
 
 - Tratamiento de la alopecia androgenética en mujeres.",MINOXIDIL (TOPICO) 50.0 MILIGRAMOS,OTROS PRODUCTOS DERMATOLOGICOS [N4],,https://www.youtube.com/watch?v=pfmaBgrWMiw
724229,REGENDER 120 MG 96 CAPSULAS,ESPECIALIDADES FARMACEUTICAS CENTRUM,"38,43","- Tratamiento de los síntomas asociados a [DERMATITIS] leve a moderada de la piel. 
 
 
 
 Su utilización se basa exclusivamente en un uso tradicional.",POLYPODIUM LEUCOTOMOS EXTRACTO SECO 120.0 MILIGRAMOS,OTROS PRODUCTOS DERMATOLOGICOS [N4],,
955344,REGENDER 120 MG 24 CAPSULAS,ESPECIALIDADES FARMACEUTICAS CENTRUM,"12,22","- Tratamiento de los síntomas asociados a [DERMATITIS] leve a moderada de la piel. 
 
 
 
 Su utilización se basa exclusivamente en un uso tradicional.",POLYPODIUM LEUCOTOMOS EXTRACTO SECO 120.0 MILIGRAMOS,OTROS PRODUCTOS DERMATOLOGICOS [N4],,
762521,"RELEPOST 20 mg/g BARRA CUTANEA 1 APLICADOR 5,75 g",PERRIGO ESPAÑA S.A.,"9,99",- Alivio temporal del escozor o [PRURITO] debido a [PICADURAS DE INSECTOS] o por el contacto con medusas u ortigas y [IRRITACION CUTANEA] leve.,TRIPELENAMINA CLORHIDRATO 20.0 MILIGRAMOS,ANTIHISTAMINICOS PARA USO TOPICO [N4],,
725309,REMIFEMIN 20 mg 60 COMPRIMIDOS,ARISTO PHARMA IBERIA S.L.,"23,42","- Tratamiento de síntomas relacionados con la [MENOPAUSIA], tales como sofocos, sudoraciones, alteraciones del sueño, cansancio, nerviosismo y cambios de ánimo.",CIMICIFUGA 20.0 MILIGRAMOS,OTROS PRODUCTOS GINECOLOGICOS [N4],,
712834,REMIDOL EFG 10 SOBRES GRANULADO PARA SOLUCION ORAL,FARMASIERRA LABORATORIOS S.L,"7,9","- Tratamiento sintomático de [RESFRIADO COMUN] y [GRIPE] que cursen fiebre, dolor moderado, cefalea, tos improductiva y rinorrea y estornudos.",CLORFENAMINA MALEATO 4.0 MILIGRAMOS; DEXTROMETORFANO BROMHIDRATO 20.0 MILIGRAMOS; PARACETAMOL 650.0 MILIGRAMOS,OTROS PREPARADOS PARA EL RESFRIADO [N3],,https://www.youtube.com/watch?v=j2deO-DcrvI&list=PL3n4WGtlmfBigY0-Lx96gc9KWstm_6YRE&index=2
913376,RENNIE 680 mg/80 mg 48 COMPRIMIDOS MASTICABLES (CON SACAROSA),BAYER HISPANIA S.L.,14,- Tratamiento sintomático de las alteraciones de estómago relacionadas con [HIPERACIDEZ GASTRICA].,"CALCIO, CARBONATO (ANTIACIDO) 680.0 MILIGRAMOS; MAGNESIO, CARBONATO 80.0 MILIGRAMOS","COMBINACIONES Y COMPLEJOS DE COMPUESTO DE ALUMINIO, CALCIO Y MAGNESIO [N4]",http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/94903/52873_materialas.jpg,
907741,RENNIE 680 mg/80 mg 48 COMPRIMIDOS MASTICABLES (CON SACARINA),BAYER HISPANIA S.L.,14,- Tratamiento sintomático de las alteraciones de estómago relacionadas con [HIPERACIDEZ GASTRICA].,"CALCIO, CARBONATO (ANTIACIDO) 680.0 MILIGRAMOS; MAGNESIO, CARBONATO 80.0 MILIGRAMOS","COMBINACIONES Y COMPLEJOS DE COMPUESTO DE ALUMINIO, CALCIO Y MAGNESIO [N4]",http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/106313/62940_materialas.jpg,
694091,RESORBORINA SOLUCION BUCAL 1 FRASCO 200 ml,ERN,"8,95","Afecciones bucofaríngeas: [ESTOMATITIS], [GINGIVITIS], [PERIODONTITIS], [AFTAS ORALES], [FARINGITIS], [AMIGDALITIS], [LARINGITIS].","DEXAMETASONA (ESTOMATOLOGICO) 0.05 MILIGRAMOS; BENZALCONIO, CLORURO 1.0 MILIGRAMOS; TETRACAINA (TOPICO) CLORHIDRATO 0.2 MILIGRAMOS; RESORCINOL 20.0 MILIGRAMOS",ANTIINFECCIOSOS Y ANTISEPTICOS PARA EL TRATAMIENTO ORAL-LOCAL [N4],,https://www.youtube.com/watch?v=rkETu0DcuKI&list=PL3n4WGtlmfBigY0-Lx96gc9KWstm_6YRE&index=1
664347,"RESPIBIEN ANTIALERGICO 0,5 mg/ml + 0,5 mg/ml SOLUCION PARA PULVERIZACION NASAL 1 FRASCO 15 ml",CINFA,"7,49",- Alivio local y temporal de la [CONGESTION NASAL] en [RINITIS ALERGICA].,CLORFENAMINA MALEATO 0.5 MILIGRAMOS; OXIMETAZOLINA (NASAL) CLORHIDRATO 0.5 MILIGRAMOS,"SIMPATICOMIMETICOS, COMBINACIONES EXCLUYENDO CORTICOSTEROIDES [N4]",http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/232297/56811_materialas.jpg,https://www.youtube.com/watch?v=j2deO-DcrvI&list=PL3n4WGtlmfBigY0-Lx96gc9KWstm_6YRE&index=2
816728,"RESPIBIEN 0,5 mg/ml SOLUCION PARA PULVERIZACION NASAL 1 FRASCO 15 ml",CINFA,"6,48","- Tratamiento sintomático de la [CONGESTION NASAL] local y temporal, como en el caso de [RESFRIADO COMUN] y [RINITIS].",OXIMETAZOLINA (NASAL) CLORHIDRATO 0.5 MILIGRAMOS,"SIMPATICOMIMETICOS, MONOFARMACOS [N4]",http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/96960/51889_materialas.jpg,https://www.youtube.com/watch?v=di4ZG73jTQw
720218,RESPIDINA 120 mg 14 COMPRIMIDOS LIBERACION PROLONGADA,CINFA,"6,48","- Alivio temporal y sintomático de la [CONGESTION NASAL] asociada a [RINITIS], [RESFRIADO COMUN] o [GRIPE].",PSEUDOEFEDRINA CLORHIDRATO 120.0 MILIGRAMOS,SIMPATICOMIMETICOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/392245/82731_materialas.jpg,https://www.youtube.com/watch?v=iw4uVUeNL9o
727217,RESPIDINA EXPECTORANTE JUNIOR 20 mg/ml + 6 mg/ml JARABE 1 FRASCO 120 ml,CINFA,"6,84",- Facilitar la expulsión del exceso de mocos y flemas en [RESFRIADO COMUN] y [GRIPE] acompañados de [CONGESTION NASAL] en niños de 7 a 12 años.,GUAIFENESINA 20.0 MILIGRAMOS; PSEUDOEFEDRINA CLORHIDRATO 6.0 MILIGRAMOS,EXPECTORANTES [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/397580/84581_materialas.jpg,https://www.youtube.com/watch?v=iw4uVUeNL9o
877399,"RESPIR 0,5 mg/ml SOLUCION PARA PULVERIZACION NASAL 1 FRASCO 20 ml + BOMBA PULVERIZADORA",BAYER HISPANIA S.L.,"9,23","- Tratamiento sintomático de la [CONGESTION NASAL] local y temporal, como en el caso de [RESFRIADO COMUN] y [RINITIS].",OXIMETAZOLINA (NASAL) CLORHIDRATO 0.5 MILIGRAMOS,"SIMPATICOMIMETICOS, MONOFARMACOS [N4]",http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/97112/41111_materialas.jpg,https://www.youtube.com/watch?v=di4ZG73jTQw
688046,"RESPIBIEN FRESHMINT 0,5 mg/ml SOLUCION PARA PULVERIZACION NASAL 1 FRASCO 15 ml",CINFA,"7,49","- Tratamiento sintomático de la [CONGESTION NASAL] local y temporal, como en el caso de [RESFRIADO COMUN] y [RINITIS].",OXIMETAZOLINA (NASAL) CLORHIDRATO 0.5 MILIGRAMOS,"SIMPATICOMIMETICOS, MONOFARMACOS [N4]",http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/266276/75517_materialas.jpg,https://www.youtube.com/watch?v=di4ZG73jTQw
764321,REVISEA 80 mg 30 CAPSULAS BLANDAS,KERN PHARMA,"15,45",- Tratamiento en adultos de los síntomas transitorios de la [ANSIEDAD].,LAVANDA 80.0 MILIGRAMOS,OTROS ANSIOLITICOS [N4],,
708586,RHINOCORT 64 microgramos/PULVERIZACION SUSPENSION PARA PULVERIZACION NASAL 1 ENVASE 120 DOSIS,JNTL CONSUMER HEALTH SPAIN S.L.,"10,99","- Tratamiento sintomático de la [RINITIS ALERGICA ESTACIONAL], [RINITIS ALERGICA PERENNE] o [RINITIS VASOMOTORA] en adultos y niños a partir de 6 años.
 
 
 
 - Tratamiento sintomáticos de [POLIPOS NASALES] en adultos, y prevención de los mismos tras polipectomía.",BUDESONIDA (NASAL) 64.0 MICROGRAMOS,CORTICOSTEROIDES [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/197754/64730_materialas.jpg,
817601,"RHINOSPRAY 1,18 mg/ml SOLUCION PARA PULVERIZACION NASAL 1 FRASCO 12 ml","OPELLA HEALTHCARE SPAIN, S.L.","6,9","- Tratamiento sintomático de la [CONGESTION NASAL] asociada a [RINITIS ALERGICA ESTACIONAL], [RINITIS ALERGICA PERENNE], [RESFRIADO COMUN] y en [SINUSITIS]",TRAMAZOLINA CLORHIDRATO 1.18 MILIGRAMOS,"SIMPATICOMIMETICOS, MONOFARMACOS [N4]",,
